sentence,label,source
E lü gh'ha zii: “Al tò fradè l'ha gnö a cà e 'l tò pà l'ha mazzà un videl ingrassa perchè l'ha vignö cà sän e ardé.”,lombard,La parobola del Figliol Prodigo LMO/40
"Ma 'l fiöa l'ha rispostu a sò poà: ""L'è tanci agni ch'i 'v servu, e 'n v'hö mai mancaa d'übidienza e i 'n m'avai mai daciu solamente ün cravotu ch'i u puisse starme alegru con i mè amì.",lombard,La parobola del Figliol Prodigo LMO/18
"E corü o gh'ha dicc: ""Vust fradil r'è tornou e vust pà r'ha mazzou ol vedil ingrassou, perchè o r'ha ricovrou sagn e salv"".",lombard,La parobola del Figliol Prodigo LMO/32
"Mi delizio di solitudine, mi beo di silenzio.",lombard,Ore di città/25
"Vedrò qui, tra non molto, appesantirsi i pomeriggi d'agosto...: ascolta - dirò - piove... e la campagna, dopo quell'acqua, rivivrà lentamente, l'estate sarà sul morire.",lombard,Ore di città/25
Stremb a l'è on dialett de l'alta Val Rendena.,lombard,Novella IX della Giornata I del Decamerone (Lumbaart)/75
"Alùra, turnàt in lü, el disè: ""Quànti servitùr in cà de mé pàder i g'ha del pan da trà 'n sö; e mé chì móri de fam.",lombard,La parobola del Figliol Prodigo LMO/24
"El re, sin alura stentà e péigro, de boto, cume smissià del suno, scominsiando da le oféise fate a ‘sta dona a veindicàle, el zé deventà gran persecutur de duti quili che avisso fato despòi qualco contro l’unur de la sò curuna.",lombard,Novella IX della Giornata I del Decamerone (Lumbaart)/93
"Mi a digo donca che a chii tenpi che gh'iera el primo re 'd Sipro, dopo che Gofredo de Bugion ga vinto la Tera Santa, è vegnù che 'na gran siora de Guascogna l'è 'ndà, com fa i pelegrin, al Sepolcro; e quando ch'l'è tornà indrio, có l'è rivà a Sipro, l'è stà maltratà da di birbanti che i 'gh n'ha fato de tute le sorte.",lombard,Novella IX della Giornata I del Decamerone (Lumbaart)/69
Al so che ti diré no.,lombard,tatoeba:lmo
"E andà pianzendo davanti a lu, la ga dito: ""Sior mio, mi no vegno a la tò presensa perchè gabia lusinga de aver vendeta de l'ingiuria che me xe stà fata, ma in compenso de quela, te prego che te m'insegni in che maniera te toleri quele che sento che i te fa a ti, perchè imparando da ti possa anca mi comportar pasientemente la mia, la qual ingiuria lo sa el Signore se mi, podendo, te la rinunsiaria volentiera, posto che te le toli in gropa cussì pulito"".",lombard,Novella IX della Giornata I del Decamerone (Lumbaart)/87
Questo libro è di Tony.,standard,tatoeba:ita
Ieri era martedì 26 gennaio 2010.,standard,tatoeba:ita
È stato quel cane a mordermi la mano.,standard,tatoeba:ita
Dovremmo agire al fine di risolvere il problema.,standard,tatoeba:ita
È di rigore l'abito da sera.,standard,tatoeba:ita
L'altro giorno ho comprato una macchina fotografica.,standard,tatoeba:ita
È fuori pericolo.,standard,tatoeba:ita
Diecimila più cinquemilacinquecento fa quindicimilacinquecento.,standard,tatoeba:ita
Suo figlio è un genio.,standard,tatoeba:ita
Muoio dalla voglia di un caffè.,standard,tatoeba:ita
La sua foto era sul giornale.,standard,tatoeba:ita
Dov'è il libro?,standard,tatoeba:ita
So suonare la chitarra.,standard,tatoeba:ita
Gioco a tennis.,standard,tatoeba:ita
Sembrava un dottore?,standard,tatoeba:ita
"Mi scusi, mi sono perso.",standard,tatoeba:ita
Non c'è nessun problema!,standard,tatoeba:ita
Ha fatto una cosa davvero stupida.,standard,tatoeba:ita
Sono opinioni completamente opposte.,standard,tatoeba:ita
"Se avete cura delle piccole cose, le grandi cose avranno cura di sé stesse.",standard,tatoeba:ita
Accorcia un po' questa frase.,standard,tatoeba:ita
Questo è tutto quello che posso fare per te.,standard,tatoeba:ita
Non ha alcun senso.,standard,tatoeba:ita
Il Canada è più grande del Giappone.,standard,tatoeba:ita
In agosto andrò in Giappone con la mia ragazza.,standard,tatoeba:ita
Oggi è il compleanno di mia sorella.,standard,tatoeba:ita
Ti senti male?,standard,tatoeba:ita
Mi farai vedere il tuo album fotografico?,standard,tatoeba:ita
Per via della nebbia l'aereo è stato dirottato su Monaco.,standard,tatoeba:ita
Sally cambiava continuamente pettinatura.,standard,tatoeba:ita
Questo libro sembra interessante.,standard,tatoeba:ita
Lo Stato non ha saputo rispondere all'aspettativa dei cittadini.,standard,tatoeba:ita
"Uomo avvisato, mezzo salvato.",standard,tatoeba:ita
Si sedettero intorno al tavolo per giocare a carte.,standard,tatoeba:ita
Devi impostare la sveglia prima di andare a letto.,standard,tatoeba:ita
Ha una faccia da funerale.,standard,tatoeba:ita
Il mio compleanno coincide con il tuo.,standard,tatoeba:ita
Non c'è motivo per cui non debba farlo.,standard,tatoeba:ita
Voglio una caramella.,standard,tatoeba:ita
Quanto prima tanto meglio.,standard,tatoeba:ita
Guarda il gatto.,standard,tatoeba:ita
Ho dato da mangiare al cane.,standard,tatoeba:ita
Anche Bob sa guidare la macchina.,standard,tatoeba:ita
Lucy viene dall'America.,standard,tatoeba:ita
Mi fecero andare là.,standard,tatoeba:ita
Rompere questo vetro in caso di incendio.,standard,tatoeba:ita
La musica nutre la nostra immaginazione.,standard,tatoeba:ita
Mostrami un altro esempio.,standard,tatoeba:ita
"Siamo partiti con la pioggia, però siamo arrivati con il sole.",standard,tatoeba:ita
Roma non fu fatta in un giorno.,standard,tatoeba:ita
Non lavoriamo mai di domenica.,standard,tatoeba:ita
L'innocenza è una cosa bella.,standard,tatoeba:ita
Non sono un artista. Non ho mai avuto lo spirito per queste cose.,standard,tatoeba:ita
L'inglese non è facile da imparare per lui.,standard,tatoeba:ita
Mi piacerebbe nuotare in questo fiume.,standard,tatoeba:ita
Sto per andare.,standard,tatoeba:ita
Cita spesso Milton.,standard,tatoeba:ita
"Se non stai attento, finirai nei guai.",standard,tatoeba:ita
Non posso guardare questa foto senza sentirmi molto triste.,standard,tatoeba:ita
Siamo partiti con il treno.,standard,tatoeba:ita
"Grazie, è tutto.",standard,tatoeba:ita
Susan è indifferente alla politica.,standard,tatoeba:ita
Sembrava che avesse dimenticato il mio nome.,standard,tatoeba:ita
È venuto più volte.,standard,tatoeba:ita
Voglio sapere chi viene con noi.,standard,tatoeba:ita
Stai attento a non svegliare il bambino.,standard,tatoeba:ita
C'è un cucchiaio che manca.,standard,tatoeba:ita
Ci sono molte teorie sull'origine della vita.,standard,tatoeba:ita
Vado in città.,standard,tatoeba:ita
A Venezia ci sono sempre tanti turisti.,standard,tatoeba:ita
Da dove vieni?,standard,tatoeba:ita
Chi l'ha detto? È assolutamente falso!,standard,tatoeba:ita
"Porti via i piatti, per favore.",standard,tatoeba:ita
Ho perso il mio portafoglio.,standard,tatoeba:ita
Le uniformi variano da scuola a scuola.,standard,tatoeba:ita
"Se tu lo sentissi parlare francese, lo scambieresti per un francese.",standard,tatoeba:ita
Andata e ritorno? Solo andata.,standard,tatoeba:ita
"Abbiamo bisogno di fatti, non di parole.",standard,tatoeba:ita
Abbiamo giocato a golf la scorsa domenica.,standard,tatoeba:ita
"Per favore, stai attento a non dimenticarti di chiudere la porta quando esci.",standard,tatoeba:ita
Per un momento ho pensato che fosse impazzito.,standard,tatoeba:ita
Quella macchina è sua.,standard,tatoeba:ita
Aspettava il suo turno.,standard,tatoeba:ita
Ha già finito il libro?,standard,tatoeba:ita
Quell'uomo è sotto processo per l'omicidio di una bambina.,standard,tatoeba:ita
Hai comprato un cocomero?,standard,tatoeba:ita
Scarichi sempre le tue colpe sugli altri.,standard,tatoeba:ita
Non mi piacciono i bambini viziati.,standard,tatoeba:ita
È molto alto.,standard,tatoeba:ita
Perché lo chiedi?,standard,tatoeba:ita
La polizia lo tenne in custodia.,standard,tatoeba:ita
"Mi dispiace, non capisco bene l'inglese.",standard,tatoeba:ita
Sono un giocatore di tennis.,standard,tatoeba:ita
Diede la colpa del suo fallimento alla malattia.,standard,tatoeba:ita
A Nara ci sono molti cervi!,standard,tatoeba:ita
Vado a fare il bagno.,standard,tatoeba:ita
Il suo errore era volontario.,standard,tatoeba:ita
Quando è stato costruito questo tempio?,standard,tatoeba:ita
Mi piacciono le lingue.,standard,tatoeba:ita
Ho fatto dei buoni acquisti.,standard,tatoeba:ita
Si prende cura dei miei bambini.,standard,tatoeba:ita
Questi discorsi non mi piacciono.,standard,tatoeba:ita
Terrò a mente i tuoi problemi.,standard,tatoeba:ita
Voglio viaggiare in aereo.,standard,tatoeba:ita
Disse la stessa cosa più e più volte.,standard,tatoeba:ita
Non mi piace la scuola.,standard,tatoeba:ita
Che treno prendi?,standard,tatoeba:ita
Non ho un gatto.,standard,tatoeba:ita
Che ne dici di mangiare fuori stasera tanto per cambiare?,standard,tatoeba:ita
Brian fa fare i suoi compiti a sua madre.,standard,tatoeba:ita
"Mi dispiace, non ho spiccioli.",standard,tatoeba:ita
Ultimamente piove sempre.,standard,tatoeba:ita
È molto romantico!,standard,tatoeba:ita
"Quando si comincia ad assomigliare alla foto del proprio passaporto, si dovrebbe partire in vacanza.",standard,tatoeba:ita
"Alcuni membri sono d'accordo con noi, alcuni no, altri non hanno espresso la propria opinione.",standard,tatoeba:ita
C'è un pianoforte nella stanza.,standard,tatoeba:ita
Oggi è domenica.,standard,tatoeba:ita
Approvo il suo progetto.,standard,tatoeba:ita
Ho un sogno.,standard,tatoeba:ita
Qualcuno sta suonando il pianoforte.,standard,tatoeba:ita
Tali incidenti sono piuttosto comuni.,standard,tatoeba:ita
Versò acqua nella bacinella.,standard,tatoeba:ita
Non mi importa.,standard,tatoeba:ita
Tom fece finta di non sapere la risposta.,standard,tatoeba:ita
Il mondo è una gabbia di matti.,standard,tatoeba:ita
Hai lasciato la mancia?,standard,tatoeba:ita
Quanto è alto?,standard,tatoeba:ita
Cosa hai mangiato per colazione?,standard,tatoeba:ita
Questo biglietto è valido solo per due giorni dopo l'acquisto.,standard,tatoeba:ita
La tua scuola è lontana da qua?,standard,tatoeba:ita
Non so se l'avrebbe fatto per me.,standard,tatoeba:ita
Non capisco il significato esatto di questa frase.,standard,tatoeba:ita
Sono così felice per te.,standard,tatoeba:ita
"Non accetteranno mai, è troppo lontano.",standard,tatoeba:ita
Vuole essere un Edison nel futuro.,standard,tatoeba:ita
I gatti miagolano.,standard,tatoeba:ita
"Prego, da questa parte.",standard,tatoeba:ita
"Se non fossi malato, mi unirei a te.",standard,tatoeba:ita
Fate buon viaggio.,standard,tatoeba:ita
Il gatto beve il latte.,standard,tatoeba:ita
Non puoi fare due cose allo stesso tempo.,standard,tatoeba:ita
Non intendevo questo.,standard,tatoeba:ita
Il nostro progetto è fallito.,standard,tatoeba:ita
Qual è la tua più grande fonte d'ispirazione?,standard,tatoeba:ita
Faresti meglio a portarti l'ombrello.,standard,tatoeba:ita
Ho perso la mia macchina fotografica.,standard,tatoeba:ita
Per te farei qualunque cosa.,standard,tatoeba:ita
Questo cosa significa?,standard,tatoeba:ita
Mi chiamo Jack.,standard,tatoeba:ita
Londra è una città così grande che i visitatori devono usare bus e metropolitana per muoversi.,standard,tatoeba:ita
"Il conto, per favore.",standard,tatoeba:ita
Mi prese di sorpresa.,standard,tatoeba:ita
"Ah! Se fossi ricco, mi comprerei una casa in Spagna.",standard,tatoeba:ita
Fammi sapere i risultati del tuo esame.,standard,tatoeba:ita
Mio nonno non può camminare senza bastone.,standard,tatoeba:ita
Non era proprio d'accordo con me.,standard,tatoeba:ita
Come mai odia Molly?,standard,tatoeba:ita
Ecco il mio portafoglio.,standard,tatoeba:ita
Preferirei andare a piedi che stare qua ad aspettare il bus.,standard,tatoeba:ita
Si sentì perso e a disagio.,standard,tatoeba:ita
Lei sa parlare spagnolo.,standard,tatoeba:ita
"Per favore, non parlare così veloce.",standard,tatoeba:ita
Gli piace il caffè senza zucchero.,standard,tatoeba:ita
Papà ha comprato una macchina fotografica.,standard,tatoeba:ita
Tutto ciò che devi fare è aspettare.,standard,tatoeba:ita
"Quando cerchiamo di scoprire il meglio degli altri, tiriamo fuori in qualche modo il meglio di noi stessi.",standard,tatoeba:ita
Questo libro è suo.,standard,tatoeba:ita
Mi sono stancato dei suoi lunghi discorsi.,standard,tatoeba:ita
Tornerò per le sei.,standard,tatoeba:ita
Crede ai fantasmi.,standard,tatoeba:ita
Spero che possa venire! Mi piacerebbe vederlo.,standard,tatoeba:ita
Mary ha messo in vendita il suo piano.,standard,tatoeba:ita
Cosa sarà di noi se scoppiasse una guerra?,standard,tatoeba:ita
Alcuni dottori dicono qualcosa per far piacere ai propri pazienti.,standard,tatoeba:ita
Non ho ancora cenato stasera.,standard,tatoeba:ita
Jiro ha fatto uno schizzo del Monte Fuji.,standard,tatoeba:ita
Arrivo da te fra un'ora.,standard,tatoeba:ita
Ho un gatto e un cane.,standard,tatoeba:ita
Abbiamo molti compiti da fare.,standard,tatoeba:ita
Non c'è amore sprecato.,standard,tatoeba:ita
"Vai subito, altrimenti farai tardi.",standard,tatoeba:ita
Non vedeva l'ora di mostrare la sua nuova bicicletta ai suoi amici.,standard,tatoeba:ita
"Attento, signore, è scivoloso!",standard,tatoeba:ita
Non ne voglio più.,standard,tatoeba:ita
Trovo molto interessanti le lingue straniere.,standard,tatoeba:ita
Il treno partirà in ritardo.,standard,tatoeba:ita
Impariamo molto dall'esperienza.,standard,tatoeba:ita
Anche Jane gioca a tennis.,standard,tatoeba:ita
A mio padre non piace il calcio.,standard,tatoeba:ita
Kibune si trova a Kyoto.,standard,tatoeba:ita
Porto sempre un orologio per sapere l'ora.,standard,tatoeba:ita
Sono coraggiosi solo a parole.,standard,tatoeba:ita
Aveva paura che tu gli sparassi.,standard,tatoeba:ita
"C'è parecchio da fare, desiderate aiuto?",standard,tatoeba:ita
Parla come se avesse già letto il libro.,standard,tatoeba:ita
"Passami il sale, per favore.",standard,tatoeba:ita
Puoi fare qualcosa per aiutarmi?,standard,tatoeba:ita
Sono libero stasera.,standard,tatoeba:ita
Mio padre non mangia molta frutta.,standard,tatoeba:ita
Sua madre è americana.,standard,tatoeba:ita
È lontana da qui?,standard,tatoeba:ita
Vorrei studiare a Parigi.,standard,tatoeba:ita
"Lo spirito è forte, ma la carne è debole.",standard,tatoeba:ita
Sto finendo i compiti.,standard,tatoeba:ita
Credevo fosse vero.,standard,tatoeba:ita
Questo è qualcosa di cui non possiamo fare a meno.,standard,tatoeba:ita
Non prima che Helen tornasse a casa si ammalò.,standard,tatoeba:ita
Seguirò il tuo consiglio.,standard,tatoeba:ita
Sembrava molto stanco.,standard,tatoeba:ita
Tutto ciò che possiamo fare per lui è aspettare.,standard,tatoeba:ita
Non ha paura di niente.,standard,tatoeba:ita
Per via del brutto tempo l'aereo ha fatto ritardo.,standard,tatoeba:ita
Quanto sei alto?,standard,tatoeba:ita
Non metterla sul personale.,standard,tatoeba:ita
Affermò di aver riportato il libro in biblioteca.,standard,tatoeba:ita
Ieri era domenica.,standard,tatoeba:ita
Ci vediamo domenica alle tre.,standard,tatoeba:ita
La televisione non funziona.,standard,tatoeba:ita
Ho trovato questo ristorante per caso.,standard,tatoeba:ita
Quando fu costruito questo tempio?,standard,tatoeba:ita
"Nessuna nuova, buona nuova.",standard,tatoeba:ita
Volere è potere.,standard,tatoeba:ita
Cosa hai fatto ieri?,standard,tatoeba:ita
Non parlare con la bocca piena.,standard,tatoeba:ita
Di notte tutti i gatti sono grigi.,standard,tatoeba:ita
Sei sul treno sbagliato.,standard,tatoeba:ita
"Ti piace la pioggia, vero?",standard,tatoeba:ita
Ho sentito questa canzone cantata in italiano.,standard,tatoeba:ita
Imparare una lingua straniera è difficile.,standard,tatoeba:ita
Un passaporto è una cosa senza la quale non puoi andare in un paese straniero.,standard,tatoeba:ita
"Ho risolto il problema, non senza difficoltà.",standard,tatoeba:ita
Sa sia parlare che scrivere in russo.,standard,tatoeba:ita
Fred seguiva mia madre dovunque andasse.,standard,tatoeba:ita
Il lunedì segue la domenica.,standard,tatoeba:ita
Voglio andare a Tokyo.,standard,tatoeba:ita
Vai a scuola.,standard,tatoeba:ita
Non ho idea di dove sia andato.,standard,tatoeba:ita
Mio figlio gioca sotto la pioggia.,standard,tatoeba:ita
Gioca a golf tutte le domeniche.,standard,tatoeba:ita
Perché dai importanza a questo incidente?,standard,tatoeba:ita
Il mio sogno è di diventare attore a Hollywood.,standard,tatoeba:ita
Non c'è alcun dubbio.,standard,tatoeba:ita
Non beve mai alcolici.,standard,tatoeba:ita
Ci vediamo domani?,standard,tatoeba:ita
La scuola comincia ad aprile.,standard,tatoeba:ita
Domani è il mio compleanno.,standard,tatoeba:ita
Fra poco è il mio compleanno.,standard,tatoeba:ita
Andammo al museo per studiare storia giapponese.,standard,tatoeba:ita
Il tempo cambia con le stagioni.,standard,tatoeba:ita
C'è un ostello della gioventù qui vicino?,standard,tatoeba:ita
Ha agito saggiamente.,standard,tatoeba:ita
Si perde dovunque vada.,standard,tatoeba:ita
Era immobile come una statua.,standard,tatoeba:ita
Ho un battito irregolare.,standard,tatoeba:ita
La parola è d'argento ma il silenzio è d'oro.,standard,tatoeba:ita
La compagnia sta promuovendo una nuova auto in TV.,standard,tatoeba:ita
Fai agli altri ciò che vorresti fosse fatto a te.,standard,tatoeba:ita
Voglio giocare a tennis con Judy.,standard,tatoeba:ita
Il peggio deve ancora venire.,standard,tatoeba:ita
Non abbiamo potuto usare il rubinetto perché era rotto.,standard,tatoeba:ita
La sua risposta è diversa dalla mia.,standard,tatoeba:ita
Mostratemi la vostra foto.,standard,tatoeba:ita
"Le mie scarpe sono troppo piccole, ne ho bisogno di nuove.",standard,tatoeba:ita
È saltato dalla finestra.,standard,tatoeba:ita
Non viziare tuo figlio.,standard,tatoeba:ita
Mi ricordo la parola.,standard,tatoeba:ita
È un buon manuale.,standard,tatoeba:ita
Non mi sento bene.,standard,tatoeba:ita
