sentence,label,source
Ar galite man duoti nuolaidą?,other,tatoeba:lit
Aš labai tave myliu.,other,tatoeba:lit
Jis čia atėjo prieš baigiantis pamokoms.,other,tatoeba:lit
Jis išmoko anglų prieš išvykstant į Angliją.,other,tatoeba:lit
Jis turi vieną šunį ir šešias kates.,other,tatoeba:lit
Visatoje yra nesuskaičiuojama daugybė žvaigždžių.,other,tatoeba:lit
"Tas kuris ieško, randa.",other,tatoeba:lit
Bet gal vaikinai jų nemėgsta.,other,tatoeba:lit
Norėčiau mokėti grynais.,other,tatoeba:lit
Aš pasiekiau savo tikslą per savaitę.,other,tatoeba:lit
Jis prajuokino vaikus.,other,tatoeba:lit
Tai virš mano supratimo ribų.,other,tatoeba:lit
Aš pažiūrėjau jam į akis.,other,tatoeba:lit
Policininkas pareikalavo jų vardų ir adresų.,other,tatoeba:lit
Ne tavo reikalas.,other,tatoeba:lit
Tomiko atspėjo mano svorį.,other,tatoeba:lit
Kodėl nenori apsikirpti?,other,tatoeba:lit
Nepažįstu ne vienos iš šių seserų.,other,tatoeba:lit
Tu neturėtum eiti.,other,tatoeba:lit
Tau geriau neiti.,other,tatoeba:lit
Kuo dabar užsiimi?,other,tatoeba:lit
Jis neleidžia priešininkui prie jo prisiartinti.,other,tatoeba:lit
Dainuokim ir šokim.,other,tatoeba:lit
Kas atrado šią salą?,other,tatoeba:lit
Šuo buvo miręs.,other,tatoeba:lit
Aš tada buvau Kanadoje.,other,tatoeba:lit
Aš gavau tas žinias tik vakar.,other,tatoeba:lit
Viskas ką jis pasakė buvo tiesa.,other,tatoeba:lit
Tas kambarys nėra labai didelis.,other,tatoeba:lit
Jo žodžiai mane nustebino.,other,tatoeba:lit
Vienintelis dalykas kuris jai rūpi yra jos vaikų saugumas.,other,tatoeba:lit
Ką tu atsakei?,other,tatoeba:lit
Jis stiprus kaip arklys.,other,tatoeba:lit
Ką tu padarei su savo kamera?,other,tatoeba:lit
Ieškau dovanos draugui.,other,tatoeba:lit
Prie mano bato pado prilipo kramtomoji guma.,other,tatoeba:lit
Ak ne! Mano namas dega!,other,tatoeba:lit
Duosiu jam dar vieną šansą.,other,tatoeba:lit
"Kuris stipresnis, tigras ar liūtas?",other,tatoeba:lit
Tai mano krepšys.,other,tatoeba:lit
Tai mano maišas.,other,tatoeba:lit
Tai vienintelė kamera kurią aš turiu.,other,tatoeba:lit
Ši knyga priklauso bibliotekai.,other,tatoeba:lit
Ši knyga turi daug gražių paveikslėlių.,other,tatoeba:lit
Šioje knygoje yra daug gražių paveikslėlių.,other,tatoeba:lit
Jis visiškai nesimokė.,other,tatoeba:lit
Sūrį gamina iš pieno.,other,tatoeba:lit
Jie aptarė tą problemą.,other,tatoeba:lit
Jie mane pakvietė žaisti kortomis.,other,tatoeba:lit
Jos mane pakvietė žaisti kortomis.,other,tatoeba:lit
Jie tvirtino kad jis ją nužudė.,other,tatoeba:lit
Jos tvirtino kad jis ją nužudė.,other,tatoeba:lit
"Jei ne oras ir vanduo, mes negalėtume gyventi.",other,tatoeba:lit
Aš jo paklausiau ar jis gavo mano laišką.,other,tatoeba:lit
Kada norėtum jį pamatyti?,other,tatoeba:lit
Ko norėtum vakarienei?,other,tatoeba:lit
Pakeiskite senas padangas į naujas.,other,tatoeba:lit
Ši idėja yra labai patraukli.,other,tatoeba:lit
Tai yra pieštukas.,other,tatoeba:lit
Aš supainiojau tave su tavo broliu.,other,tatoeba:lit
Aš pamaniau kad tu mano brolis.,other,tatoeba:lit
Mes ilgai laukėm parke.,other,tatoeba:lit
Tai nėra svarbu.,other,tatoeba:lit
Ar norėtum su manim pašokti?,other,tatoeba:lit
Niekas manęs nesupranta.,other,tatoeba:lit
Tomas turi grįžti vidurdienį.,other,tatoeba:lit
Tomas neturi šiandien eiti į mokyklą.,other,tatoeba:lit
Teisėjas turi būti bešališkas.,other,tatoeba:lit
Ką turėčiau atnešti?,other,tatoeba:lit
Ką turiu atnešti?,other,tatoeba:lit
Norėčiau pamatyti tavo seserį.,other,tatoeba:lit
Paukštis ieškojo kirmėlių.,other,tatoeba:lit
Ar turiu atsakyti angliškai?,other,tatoeba:lit
Jis turi ten nueiti rytoj.,other,tatoeba:lit
Parašykite savo vardą didelėmis raidėmis.,other,tatoeba:lit
Parašyk savo vardą didelėm raidėm.,other,tatoeba:lit
"Jei oras leis, mes pradėsim rytoj.",other,tatoeba:lit
Mano priešo priešas yra mano draugas.,other,tatoeba:lit
Nežinau ar tai yra gerai.,other,tatoeba:lit
"Staiga, dangus patamsėjo.",other,tatoeba:lit
Jis padarė savo tėvus laimingus.,other,tatoeba:lit
Ji nusižudė vakar.,other,tatoeba:lit
Jis pabandė perplaukti per upę.,other,tatoeba:lit
Nupirkau jai naują automobilį.,other,tatoeba:lit
Jie sumalė kviečius į miltus.,other,tatoeba:lit
Trumpi sijonai jau nebemadingi.,other,tatoeba:lit
Trumpi sijonai jau išėjo iš mados.,other,tatoeba:lit
Ar galėtumėte kalbėti lėčiau?,other,tatoeba:lit
Ar moki naudotis kompiuteriu?,other,tatoeba:lit
Ar mokate naudotis kompiuteriu?,other,tatoeba:lit
Pažinojau Džimą nuo vaikystės.,other,tatoeba:lit
Ar aš turiu likti ligoninėje?,other,tatoeba:lit
Vakar susipykau su savo vyresniu broliu.,other,tatoeba:lit
Apgailėstauju kad negaliu šiąnakt su tavim susitikti.,other,tatoeba:lit
Ar žinai kaip atidaryti šią dėžę?,other,tatoeba:lit
Ar gali mane pavežti iki stoties?,other,tatoeba:lit
Mano brolis turi gerą atmintį.,other,tatoeba:lit
"Mano tėvas moka plaukti, bet mano motina ne.",other,tatoeba:lit
Ar žinojai kad ant šio kalno gyveno kelios lapės?,other,tatoeba:lit
Kiekvienas berniukas turi dviratį.,other,tatoeba:lit
Aš dažnai žaidžiu tenisą po pamokų.,other,tatoeba:lit
Tu nežaidi teniso?,other,tatoeba:lit
Aš mėgstu žaisti krepšinį.,other,tatoeba:lit
Jis gerai žaidžia krepšinį.,other,tatoeba:lit
Krepšinio komanda susideda iš penkių žaidėjų.,other,tatoeba:lit
"Krepšinyje, aukšti žaidėjai turi pranašumą.",other,tatoeba:lit
Aš mėgstu žiūrėti krepšinį.,other,tatoeba:lit
Prieš dvejus metus aš visiškai nemokėjau žaisti krepšinio.,other,tatoeba:lit
"Žmonės, kurie nemano kad lotynų kalba yra pati gražiausia, nieko nesupranta.",other,tatoeba:lit
Jis metė rūkyti.,other,tatoeba:lit
Jūs tikrai per geras.,other,tatoeba:lit
Jūs tikrai per gera.,other,tatoeba:lit
Duok man ką nors ant ko galėčiau rašyti.,other,tatoeba:lit
Mano tėvas nupirko man dviratį.,other,tatoeba:lit
Kiekvienas asmuo užmokėjo tūkstantį dolerių.,other,tatoeba:lit
Turi ką nors karšto išgerti?,other,tatoeba:lit
Ar jūs turite ką nors karšto išgerti?,other,tatoeba:lit
Ar turite pigesnių kambarių?,other,tatoeba:lit
Ar turite klausimų?,other,tatoeba:lit
Tuoj pat paruošk savo namų darbus.,other,tatoeba:lit
Kava kenkia tavo skrandžiui.,other,tatoeba:lit
"Jis parašė sakinį ant popieriaus, bet aš to sakinio nesupratau.",other,tatoeba:lit
Palygink savo sakinį su tuo ant lentos.,other,tatoeba:lit
Palyginkite savo sakinį su tuo ant lentos.,other,tatoeba:lit
Išversk pabrauktus sakinius.,other,tatoeba:lit
Išverskite pabrauktus sakinius.,other,tatoeba:lit
Ši lenta yra ne juoda o žalia.,other,tatoeba:lit
Paimk šį gabalą kreidos ir rašyk ant lentos.,other,tatoeba:lit
Ana kažką parašė ant lentos.,other,tatoeba:lit
Mūsų matematikos mokytojas nupiešė apskritimą ant lentos.,other,tatoeba:lit
Ji devėjo juodą kepurę.,other,tatoeba:lit
Tu baltas kaip popierius.,other,tatoeba:lit
Tu balta kaip popierius.,other,tatoeba:lit
Ten yra geltona rožė.,other,tatoeba:lit
Visi to medžio lapai pageltonavo.,other,tatoeba:lit
Niekada nemačiau raudono šaldytuvo.,other,tatoeba:lit
Mūsų komanda devėjo raudonus marškinėlius.,other,tatoeba:lit
"Gaisro atveju, išdaužkite stiklą ir nuspauskite raudoną mygtuką.",other,tatoeba:lit
Mano mama nupirko du butelius apelsinų sulčių.,other,tatoeba:lit
Šie apelsinai yra skanūs.,other,tatoeba:lit
Apelsinai šiame maiše yra supuvę.,other,tatoeba:lit
Mano kalaraištis yra oranžinis.,other,tatoeba:lit
Ar galiu suvalgyti šį apelsiną?,other,tatoeba:lit
Jam nepatinka apelsinai.,other,tatoeba:lit
Namas su žaliu stogu yra mano.,other,tatoeba:lit
Ši tvora yra nudažyta žaliai.,other,tatoeba:lit
"Bet jie atrodo labai žali, ar ne?",other,tatoeba:lit
"Bet jos atrodo labai žalios, ar ne?",other,tatoeba:lit
Rožinė pagalvė yra švari.,other,tatoeba:lit
Žalias dviratis man patinka labiau nei rožinis.,other,tatoeba:lit
Dangus yra mėlynas.,other,tatoeba:lit
Ar žinai kodėl dangus yra mėlynas?,other,tatoeba:lit
Jo plaukai buvo rudii.,other,tatoeba:lit
Kas ta moteris rudame palte?,other,tatoeba:lit
Sellises kärestikus ujuma minna oleks väga mõtlematu.,other,tatoeba:est
Jõesängi mööda puhuv jäine tuul pani kõrvaotsad ka läbi paksu villamütsi tulitama.,other,tatoeba:est
Läinud aastavahetuse melu meenutasid tänavatel vedelevad pudelid ja ilutulestiku rapped.,other,tatoeba:est
Viirpuu hekk oli täis varblaste agarat säutsumist.,other,tatoeba:est
Tema hoolimatu autojuhtimine lõppes surmaga.,other,tatoeba:est
Kõik inimesed sünnivad vabadena ja võrdsetena oma väärikuselt ja õigustelt. Neile on antud mõistus ja südametunnistus ja nende suhtumist üksteisesse peab kandma vendluse vaim.,other,tatoeba:est
Lobisedes maast ja ilmast möödus õhtu märkamatult.,other,tatoeba:est
Lõpuks jõudsime välja kompromissile.,other,tatoeba:est
Kas siis valetamine on ikka alati patt?,other,tatoeba:est
Kohtunik mõistis ta aastaks ajaks vangi.,other,tatoeba:est
"Pole midagi, mis sunniks mind sulle oma tegevuse kohta aru andma.",other,tatoeba:est
Kannatlikkus viib sihile.,other,tatoeba:est
"Tema plaan oli nii pöörane, et võttis meid keeletuks.",other,tatoeba:est
"Oota, kord koidab päev, mil paras on ilm.",other,tatoeba:est
Lisage palun kvaliteedi sertifikaat.,other,tatoeba:est
Käratsesime ja bussijuht heitis meie suunas pika pilgu.,other,tatoeba:est
Teatud mõttes mõjub viisakas kõnestiil hävitavalt suhtlusõhkkonna siirusele.,other,tatoeba:est
Kaenlaalused olid higised.,other,tatoeba:est
"Katustele kuhjunud lumi vajus sula saabudes räästaserva purikateks, mis panid möödujaid pilke pilvede poole pöörama.",other,tatoeba:est
Ma sain hakkama täiesti uskumatu veaga.,other,tatoeba:est
Ekspordisektori seis on nutune.,other,tatoeba:est
Itaalia rahvaarv moodustab umbes poole Jaapani rahvaarvust.,other,tatoeba:est
"Just rahvastiku juurekasv oli see, mis tõi kaasa vaesust ja häda.",other,tatoeba:est
Vihm oli kaljupinna lohkudesse mitmed loigud tekitanud.,other,tatoeba:est
"Ma mõistan küll, aga ometigi nõus ma sellega pole.",other,tatoeba:est
Ma ei taha piirata oma tegevust ainult ühe firmaga,other,tatoeba:est
"Ma olen, millal iganes, valmis siit lahkuma.",other,tatoeba:est
Ta sai inimelu päästmise eest kiita.,other,tatoeba:est
"Tänu sinu heale tegutsemisele, läks kõik hästi.",other,tatoeba:est
Jaapanis sõltub palk enamasti vanusest ja tööstaažist,other,tatoeba:est
Meie hinnaläbirääkimised äripartneriga lõppesid tulemuslikult.,other,tatoeba:est
Rikas inimene peab kõrget tulumaksu maksma.,other,tatoeba:est
Ateenasse teel olnud kaubalaev uppus Vahemerre ilma mingit jälge jätmata.,other,tatoeba:est
See tehas otsustas loobuda vanast masinapargist.,other,tatoeba:est
Meie arutelu talletatakse kirjutaja poolt.,other,tatoeba:est
Temast oli mõistlik end sellega mitte siduda.,other,tatoeba:est
"Ta tuli selleks, et välja selgitada faktid.",other,tatoeba:est
See noor kriitik on magnetiks mõnelgi pool.,other,tatoeba:est
Inimestele pole miski ebameeldivam kui neile antud lubaduste murdmine.,other,tatoeba:est
Kuidas sul läheb?,other,tatoeba:est
Ta nõudis osa kasumist endale.,other,tatoeba:est
Hr Smith eksis tihedas udus teelt.,other,tatoeba:est
Mida sa teed siin?,other,tatoeba:est
Sina oled inimene.,other,tatoeba:est
"Ma ütlesin talle, et sa oled armas tüdruk.",other,tatoeba:est
Tüdruk andis talle kella.,other,tatoeba:est
Minu pojal on halb tervis.,other,tatoeba:est
Kuidas teie nimi kirjutatakse?,other,tatoeba:est
Palun mõelge sellest ja andke mulle teada teie otsusest.,other,tatoeba:est
"Ma tunnen kaasa inimestele, kellel on see haigus.",other,tatoeba:est
See on minu raamat.,other,tatoeba:est
Ma läksin üksinda metsa.,other,tatoeba:est
Kogu vastutus jäi mulle.,other,tatoeba:est
Ta lükkas mütsi kuklasse.,other,tatoeba:est
Vestlus kestis üle kesköö.,other,tatoeba:est
Töö kaunistab inimest.,other,tatoeba:est
Ta ei teadnud seda.,other,tatoeba:est
Istun üksi kodus.,other,tatoeba:est
Mul on sind väga vaja.,other,tatoeba:est
Nad tegelevad sellega vajaduse pärast.,other,tatoeba:est
See on meeste jutt.,other,tatoeba:est
Nad armastavad teineteist kirglikult.,other,tatoeba:est
Jutt siirdus poliitikale.,other,tatoeba:est
"Oletame, et ma tulen.",other,tatoeba:est
Ta jäi tõesti haigeks.,other,tatoeba:est
Ta on oma ema täpne koopia.,other,tatoeba:est
Mis meid ootab?,other,tatoeba:est
Ma armastan sind.,other,tatoeba:est
Õunad juba varisevad aias.,other,tatoeba:est
Ta peab seda tavaliseks.,other,tatoeba:est
Iseenesest ei muutu midagi paremaks.,other,tatoeba:est
Keegi peab selle töö ära tegema.,other,tatoeba:est
Me ei teadnud seda ja ei olnud sellest ka kuulnud.,other,tatoeba:est
Kas sa oled aru saanud oma veast?,other,tatoeba:est
Ta jättis kohtumisele minemata.,other,tatoeba:est
Kas sa ei karda hilineda?,other,tatoeba:est
"Kui on vajadus sõna võtta, siis tuleb seda teha.",other,tatoeba:est
Oli võimalus raha teenida.,other,tatoeba:est
Kus oled sa?,other,tatoeba:est
Sa olevat mind eile otsinud?,other,tatoeba:est
Nii esmaspäeval kui teisipäeval ei ole mul aega.,other,tatoeba:est
Eduks on vaja visadust.,other,tatoeba:est
Ta on rahvuselt ukrainlane.,other,tatoeba:est
Sellel mehel on hea naine.,other,tatoeba:est
"Arst tegi kõik võimaliku, nii et süüdistada ei saa kedagi.",other,tatoeba:est
Ta on minu õde.,other,tatoeba:est
Su käsi on külm nagu jää.,other,tatoeba:est
Enne õhtut ärge mind oodake.,other,tatoeba:est
Aja jooksul haavad paranevad.,other,tatoeba:est
Pärast tööd läksime jalutama.,other,tatoeba:est
Kohtume tunni pärast sinu vanemate juures.,other,tatoeba:est
Sinu käitumine kurvastab mind.,other,tatoeba:est
Ta viskus valu pärast maha.,other,tatoeba:est
Kass mõnules diivanil.,other,tatoeba:est
"Kulutasin oma raha riietele, söögile ja raamatutele.",other,tatoeba:est
Jookseme koos kuni järgmise peatuseni.,other,tatoeba:est
"Kohtasin tütarlast, kes mulle meeldis.",other,tatoeba:est
Me lõpetame töö kell kuus.,other,tatoeba:est
Minge kohe ära!,other,tatoeba:est
Mis laule siis lauldi?,other,tatoeba:est
Linna kohale ilmusid lennukid.,other,tatoeba:est
Tutvusime kahe aasta eest.,other,tatoeba:est
Tuul on lõunast.,other,tatoeba:est
Rannas on suured kivid.,other,tatoeba:est
Kas nüüd on kõik?,other,tatoeba:est
Õnneks ei ole kõik nädalapäevad nii rasked.,other,tatoeba:est
"Ma loeksin seda raamatut, aga ei ole aega.",other,tatoeba:est
"Ta ei ole esimene, vaid teine.",other,tatoeba:est
Ta ei andesta seda enesele.,other,tatoeba:est
Ema jäi mõtlema.,other,tatoeba:est
Alustatud tööd tuleb tõsiselt võtta.,other,tatoeba:est
"Eksamit edukalt sooritatud, sõitis ta koju.",other,tatoeba:est
"Kulla mees, mis nalja te teete?",other,tatoeba:est
See ei ole just kerge.,other,tatoeba:est
"Mere ääres on praegu üle kahekümne kraadi sooja, mägedes on aga alla kümne kraadi.",other,tatoeba:est
Sinu jaoks on mul alati aega.,other,tatoeba:est
Ära minu pärast muretse!,other,tatoeba:est
Tal on kõige kohta oma arvamus.,other,tatoeba:est
Soola lisage maitse järgi!,other,tatoeba:est
Näo poolest on ta ema moodi.,other,tatoeba:est
Keskaeg tuletab end siin igal sammul meelde.,other,tatoeba:est
Jõe äärde ehitatakse uut elamut.,other,tatoeba:est
Palun tule pühapäeval minu juurde!,other,tatoeba:est
Ma tutvun selle teosega.,other,tatoeba:est
Igal linnul oma laul.,other,tatoeba:est
Praegu on päevad kõige pikemad ja ööd kõige lühemad.,other,tatoeba:est
Ta sai üldise imetluse objektiks.,other,tatoeba:est
"Tuleb leppida hilissuvega, mil üha pikemaks veniv öö laseb õhul vabamalt jahtuda.",other,tatoeba:est
Hoidke kõrgel tema au!,other,tatoeba:est
Eesti mees on tantsulõvi.,other,tatoeba:est
Laual oli pakk paberit.,other,tatoeba:est
Mägede tippudel oli lumi.,other,tatoeba:est
Sain sõbralt kirja.,other,tatoeba:est
Mis loom on suur?,other,tatoeba:est
Eestis valitseb mandrilise ja merelise kliima vaheline üleminekuline paraskliima.,other,tatoeba:est
Ma ei räägi saksa keelt.,other,tatoeba:est
"Pea suu, häbitu loom!",other,tatoeba:est
Ta sõi looma isuga.,other,tatoeba:est
Ta on loomu poolest isasse.,other,tatoeba:est
Tal on looma jõud.,other,tatoeba:est
Ta läks teiste edust kuuldes kadedusest roheliseks.,other,tatoeba:est
Kaselehed on juba kollaseks läinud.,other,tatoeba:est
Telefon on rääkimisest punane.,other,tatoeba:est
Sa näed kõike mustades värvides.,other,tatoeba:est
Sinine mõjub rahustavalt.,other,tatoeba:est
Ta toppis riiuli tihedalt raamatuid täis.,other,tatoeba:est
Valitsus deklareeris maksude vähendamise kavatsust.,other,tatoeba:est
Selle ettevõtte tugevuse aluseks on tulevikku suunatud strateegia.,other,tatoeba:est
Tema nali maandas toas tekkinud pinget.,other,tatoeba:est
Mida see sõna tähendab?,other,tatoeba:est
Nagu hane selga vesi.,other,tatoeba:est
"Ei ole vahet, kas lähed täna või homme.",other,tatoeba:est
Kas nad said aru?,other,tatoeba:est
Ta ootas mu vastust.,other,tatoeba:est
Ta rääkis kiiresti.,other,tatoeba:est
See oli hea tunne.,other,tatoeba:est
See oli tõesti kohutav.,other,tatoeba:est
Mitte ühtegi ei jäetud ellu.,other,tatoeba:est
Nad liikusid kiiremini kui galopeerivad hobused.,other,tatoeba:est
Kes oleks julgenud?,other,tatoeba:est
Kosmoses ei kuule keegi su karjumist.,other,tatoeba:est
"Mida varem me alustame, seda varem me lõpetame.",other,tatoeba:est
Aegajalt ta külastab mind.,other,tatoeba:est
Põrgus ei ole enam ruumi.,other,tatoeba:est
Järgmisel laupäeval olen ma vaba.,other,tatoeba:est
"Tunnistan, et ma ei saa aru.",other,tatoeba:est
Nad pidid otsast peale hakkama.,other,tatoeba:est
Nad oskavad kala püüda.,other,tatoeba:est
Sa ei näe puude taga metsa.,other,tatoeba:est
Keegi on ukse taga.,other,tatoeba:est
Kus lapsed on?,other,tatoeba:est
"Ma räägin sellest talle, kui ta järgmine kord tuleb.",other,tatoeba:est
Tema uus romaan ilmub järgmisel kuul.,other,tatoeba:est
Selles sõnaraamatus on umbes pool miljonit sõna.,other,tatoeba:est
"Need, kes surma igatsevad on haletsust väärt, veelgi haletsusväärsemad on aga need, kes surma kardavad.",other,tatoeba:est
Värvusetud rohelised ideed magavad raevukalt.,other,tatoeba:est
Menüüs oli suur valik roogi.,other,tatoeba:est
Nad tahtsid pulmapilti Eiffeli torni ees.,other,tatoeba:est
"Tähelepanu, valmis olla, start!",other,tatoeba:est
"Vabandage, mis kell on?",other,tatoeba:est
Minu nimi on Sally.,other,tatoeba:est
Ma tahan surra koos Getter Jaaniga.,other,tatoeba:est
Ma olen Kylie Minogue'i uskunud alates 12. juunist 1998.,other,tatoeba:est
Millal on järgmine giidiga ekskursioon?,other,tatoeba:est
Leedu on hea riik.,other,tatoeba:est
"Üks, kaks, kolm, neli, viis, kuus, seitse, kaheksa, üheksa, kümme.",other,tatoeba:est
Ta on juba söönud.,other,tatoeba:est
Ma tundsin end halvasti.,other,tatoeba:est
Tema silmad on sinised.,other,tatoeba:est
Just siis buss peatus.,other,tatoeba:est
Ma ei mäleta tema seletust.,other,tatoeba:est
Kelle ratas see veel on?,other,tatoeba:est
Ta hüppas rongi.,other,tatoeba:est
Tema hooletus põhjustas õnnetuse.,other,tatoeba:est
Mis kiri see on?,other,tatoeba:est
Kassid näevad pimedas.,other,tatoeba:est
Muidu me peame selle tellimuse tühistama.,other,tatoeba:est
Ma olen rõdul.,other,tatoeba:est
See kell on palju parem kui too.,other,tatoeba:est
Alati kui me kohtume kurdab ta oma naise üle.,other,tatoeba:est
Jänes jookseb aias.,other,tatoeba:est
Miks sa ostsid nii kalli sõnastiku?,other,tatoeba:est
Küünarnukid laualt ära.,other,tatoeba:est
Mu isa ajab vannitoas habet.,other,tatoeba:est
See on minu meiliaadress.,other,tatoeba:est
Maja Keuc on hea laulja.,other,tatoeba:est
"Ei, see pole minu kodu.",other,tatoeba:est
See pole minu suur maja.,other,tatoeba:est
"Jah, see on minu kodu.",other,tatoeba:est
Sa peaksid magama.,other,tatoeba:est
Ja feminism? Mida sa feminismist arvad?,other,tatoeba:est
Phoenix on Arizona osariigi pealinn.,other,tatoeba:est
Sa oled mu printsess.,other,tatoeba:est
Ta ostis oma tütrele uue kleidi.,other,tatoeba:est
See on ilus kleit.,other,tatoeba:est
Ta mängib jalgpalli.,other,tatoeba:est
Palun sulge aken.,other,tatoeba:est
Mees on alasti.,other,tatoeba:est
Naine on alasti.,other,tatoeba:est
Beebi oli paljas.,other,tatoeba:est
Ma tahan sind suudelda.,other,tatoeba:est
Ta tahab teda suudelda.,other,tatoeba:est
Janet ostis seeliku ja pluusi.,other,tatoeba:est
Talle meeldivad lühikesed seelikud.,other,tatoeba:est
Kes te kõik olete?,other,tatoeba:est
